stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name
100574,Oak Bay at Elgin (WB),48.4265819956022,-123.31960400021401,100574,0,,Oak Bay at Elgin (WB)
100575,Foul Bay at Cadboro Bay (NB),48.432798995332796,-123.322288000604,100575,0,,Foul Bay at Cadboro Bay (NB)
100576,Tillicum at Arnot (NB),48.4482829952797,-123.39975099946702,100576,0,,Tillicum at Arnot (NB)
100577,Shelbourne at Myrtle (NB),48.4439789958969,-123.333265000221,100577,0,,Shelbourne at Myrtle (NB)
100578,Maplewood at Ocean View (SB),48.4518689951841,-123.350887000157,100578,0,,Maplewood at Ocean View (SB)
100579,Colville at Veterans (WB),48.4379399951649,-123.414687999562,100579,0,,Colville at Veterans (WB)
100580,Admirals at Naden (SB),48.4337949957238,-123.417837000251,100580,0,,Admirals at Naden (SB)
100581,Tillicum at Arnot (SB),48.44803699567859,-123.40029200054701,100581,0,,Tillicum at Arnot (SB)
100582,Victoria at Windsor (NB),48.4217799957015,-123.318398999758,100582,0,,Victoria at Windsor (NB)
100583,Victoria at McNeill (NB),48.4206039959264,-123.31833400015401,100583,0,,Victoria at McNeill (NB)
100584,North Dairy at Wetherby (WB),48.4483089958149,-123.340074999351,100584,0,,North Dairy at Wetherby (WB)
100585,Craigflower 1110 block (EB),48.4441409957134,-123.40740500040701,100585,0,,Craigflower 1110 block (EB)
100586,Craigflower 1115 block (WB),48.4441786630961,-123.407206230231,100586,0,,Craigflower 1115 block (WB)
100587,Burnside Rd W at Millgrove (WB),48.4517231581827,-123.38890672432201,100587,0,,Burnside at Millgrove (WB)
100588,Oak Bay at Yale (EB),48.4264439953999,-123.318546999839,100588,0,,Oak Bay at Yale (EB)
100589,Victoria at Pentland (NB),48.419563995838296,-123.317716999415,100589,0,,Victoria at Pentland (NB)
100590,Shelbourne at Hillside (SB),48.4450939950803,-123.33342099952101,100590,0,,Shelbourne at Hillside (SB)
100591,Victoria at Central (NB),48.4170819953819,-123.317849999931,100591,0,,Victoria at Central (NB)
100593,Saanich at Blanshard (WB),48.454959995448796,-123.372930000559,100593,0,,Saanich at Blanshard (WB)
100594,Esquimalt at Sturdee (EB),48.4296629954304,-123.420812999384,100594,0,,Esquimalt at Sturdee (EB)
100595,Hillside at Shelbourne (WB),48.445454995294796,-123.33403800023801,100595,0,,Hillside at Shelbourne (WB)
100596,Richmond at Allenby (SB),48.4410529953911,-123.327726000435,100596,0,,Richmond at Allenby (SB)
100597,Esquimalt at Foster (WB),48.4296619955582,-123.42202300008101,100597,0,,Esquimalt at Foster (WB)
100598,Tillicum at Obed (SB),48.449725995139204,-123.398373999867,100598,0,,Tillicum at Obed (SB)
100599,Quadra 3430 block (NB),48.454331995625004,-123.359864000184,100599,0,,Quadra 3430 block (NB)
100600,Saanich at Blanshard (EB),48.4553179951512,-123.371535999905,100600,0,,Saanich at Blanshard (EB)
100601,Tillicum at Obed (NB),48.4502779956304,-123.39746499958001,100601,0,,Tillicum at Obed (NB)
100602,Foul Bay at Haultain (SB),48.435455995166,-123.32235100024201,100602,0,,Foul Bay at Haultain (SB)
100603,Maplewood at Oakmount (NB),48.452971995780395,-123.35044299997001,100603,0,,Maplewood at Oakmount (NB)
100604,Obed at Tillicum (WB),48.4502559956903,-123.398304999432,100604,0,,Obed at Tillicum (WB)
100605,Foul Bay at Haultain (NB),48.435642995942096,-123.322152000032,100605,0,,Foul Bay at Haultain (NB)
100606,Richmond at Allenby (NB),48.44151899535319,-123.327450999426,100606,0,,Richmond at Allenby (NB)
100608,Obed at Tillicum (EB),48.4500469957438,-123.398218000258,100608,0,,Obed at Tillicum (EB)
100609,Blanshard at Saanich (EB),48.455560995979,-123.37284099979401,100609,0,,Blanshard at Saanich (EB)
100610,North Dairy at Keats (WB),48.448267642029805,-123.33726326702701,100610,0,,North Dairy at Keats (WB)
100611,North Dairy at Keats (EB),48.4481379955895,-123.336780999856,100611,0,,North Dairy at Keats (EB)
100612,Hillside Centre Bay 1,48.4475679951183,-123.33647900067001,100612,0,,Hillside Centre Bay 1
100613,Colville at Flag (EB),48.4375881029163,-123.41683241608801,100613,0,,Colville at Flag (EB)
100614,Quadra at Cook (SB),48.455190995819095,-123.359754999388,100614,0,,Quadra at Cook (SB)
100615,Shelbourne at Hillside (NB),48.4461839958348,-123.333140000551,100615,0,,Shelbourne at Hillside (NB)
100616,Cadboro Bay at Epworth (EB),48.432764795586095,-123.3183593642,100616,0,,Cadboro Bay at Epworth (EB)
100617,Gorge Rd W at Gorge View (WB),48.448511995899494,-123.40321200023202,100617,0,,Gorge at Gorge View (WB)
100618,Hillside at Lansdowne (EB),48.445829995409696,-123.332631000297,100618,0,,Hillside at Lansdowne (EB)
100619,Tillicum at Maddock Ave W (SB),48.4515419953363,-123.39633799986201,100619,0,,Tillicum at Maddock (SB)
100620,Burnside Rd W at Orillia (WB),48.4531589954497,-123.39162299964401,100620,0,,Burnside at Orillia (WB)
100621,Admirals at Lockley (WB),48.4370339954793,-123.41803000025301,100621,0,,Admirals at Lockley (WB)
100622,Oak Bay at Wilmot (EB),48.4264469956398,-123.31701700061801,100622,0,,Oak Bay at Wilmot (EB)
100623,Burnside Rd W at Albina (EB),48.453143995667695,-123.39200000017601,100623,0,,Burnside at Albina (EB)
100624,Admirals at Colville (EB),48.436941790654394,-123.41824791778902,100624,0,,Admirals at Colville (EB)
100625,Foul Bay at Kings (SB),48.4373779955355,-123.322275000076,100625,0,,Foul Bay at Kings (SB)
100626,Foul Bay at Kings (NB),48.4375589953344,-123.32206099962,100626,0,,Foul Bay at Kings (NB)
100627,Cedar Hill at McRae (NB),48.4509619956187,-123.340882999587,100627,0,,Cedar Hill at McRae (NB)
100628,Tillicum at Maddock Ave W (NB),48.4522199958269,-123.395259000543,100628,0,,Tillicum at Maddock (NB)
100629,Windsor at Hampshire (EB),48.4219779958243,-123.315611000155,100629,0,,Windsor at Hampshire (EB)
100630,Maplewood at Camrose (SB),48.4540819951013,-123.350676000453,100630,0,,Maplewood at Camrose (SB)
100631,Cedar Hill at McRae (SB),48.450878995366295,-123.34122099996,100631,0,,Cedar Hill at McRae (SB)
100632,Oak Bay at Hampshire (WB),48.4265619498283,-123.315714123375,100632,0,,Oak Bay at Hampshire (WB)
100633,Central at Monterey (WB),48.4166509952328,-123.315247000681,100633,0,,Central at Monterey (WB)
100634,Craigflower at Forshaw (WB),48.4454199954573,-123.409733000016,100634,0,,Craigflower at Forshaw (WB)
100635,Esquimalt at Grafton (EB),48.429357995199695,-123.423434000136,100635,0,,Esquimalt at Grafton (EB)
100636,Shelbourne at North Dairy (SB),48.447194995427,-123.333332000422,100636,0,,Shelbourne at North Dairy (SB)
100637,North Dairy at Browning (WB),48.448241995443695,-123.334689999534,100637,0,,North Dairy at Browning (WB)
100638,Colville at Admirals (WB),48.4375449957264,-123.41868099955201,100638,0,,Colville at Admirals (WB)
100639,Cadboro Bay at Epworth (WB),48.43254399543179,-123.32010399976501,100639,0,,Cadboro Bay at Epworth (WB)
100640,Gorge Rd W at Gorge View (EB),48.4483069952138,-123.40310700011301,100640,0,,Gorge at Gorge View (EB)
100641,Lansdowne at Aldridge (WB),48.4462339951158,-123.331148000137,100641,0,,Lansdowne at Aldridge (WB)
100642,Vernon at Nigel (WB),48.456895995887,-123.372051999708,100642,0,,Vernon at Nigel (WB)
100643,Saanich at Calumet (SB),48.4567909958434,-123.36976999939002,100643,0,,Saanich at Calumet (SB)
100644,Craigflower at Forshaw (EB),48.4455869954709,-123.41043300010101,100644,0,,Craigflower at Forshaw (EB)
100645,Saanich at Darwin (NB),48.4571640088811,-123.369257644452,100645,0,,Saanich at Darwin (NB)
100646,Richmond at Forrester (SB),48.4440549958244,-123.32707699932301,100646,0,,Richmond at Forrester (SB)
100647,Quadra at Tattersall Dr (SB),48.4578549953195,-123.36001900039,100647,0,,Quadra at Tattersall Dr (SB)
100648,Tillicum at Burnside Rd W (SB),48.453338995774395,-123.394362999479,100648,0,,Tillicum at Burnside (SB)
100649,Obed at Bodega (EB),48.4512889952402,-123.40060600052101,100649,0,,Obed at Bodega (EB)
100650,Blanshard at Ravine (EB),48.4570069954174,-123.37600699985201,100650,0,,Blanshard at Ravine (EB)
100651,Canteen at Esquimalt (SB),48.4288989955949,-123.42460699936301,100651,0,,Canteen at Esquimalt (SB)
100652,Richmond at Cochrane (NB),48.444244995859,-123.32684100038,100652,0,,Richmond at Cochrane (NB)
100653,Lansdowne at Service (EB),48.4460679955397,-123.32783499993701,100653,0,,Lansdowne at Service (EB)
100654,Windsor at Monterey (EB),48.421961995742095,-123.313883000044,100654,0,,Windsor at Monterey (EB)
100655,Quadra at Tattersall Dr (NB),48.4578829957186,-123.35980799984901,100655,0,,Quadra at Tattersall Dr (NB)
100656,Shelbourne at North Dairy (NB),48.4484229959561,-123.33310000013701,100656,0,,Shelbourne at North Dairy (NB)
100657,Oak Bay at Monterey (EB),48.426407995264796,-123.314579000017,100657,0,,Oak Bay at Monterey (EB)
100658,Gorge Rd W at Inez (EB),48.449133995432,-123.40617100047801,100658,0,,Gorge at Inez (EB)
100659,Foul Bay at Townley (SB),48.440049995268595,-123.322151999488,100659,0,,Foul Bay at Townley (SB)
100661,Maplewood at Derby (NB),48.455640995626794,-123.35081000006801,100661,0,,Maplewood at Derby (NB)
100662,Burnside Rd W at Tillicum (SB),48.454608995355,-123.39356500045301,100662,0,,Burnside at Tillicum (SB)
100663,Gorge Rd W at Inez (WB),48.4492339953108,-123.406384000488,100663,0,,Gorge at Inez (WB)
100664,Cadboro Bay at Eastdowne (WB),48.4335669954277,-123.31708299985,100664,0,,Cadboro Bay at Eastdowne (WB)
100665,Foul Bay at Townley (NB),48.44051999566379,-123.32191699995,100665,0,,Foul Bay at Townley (NB)
100666,Saanich at Leslie (NB),48.4581213492027,-123.36877917796501,100666,0,,Saanich at Leslie (NB)
100668,Obed at Bodega (WB),48.45194899580989,-123.401607999577,100668,0,,Obed at Bodega (WB)
100669,Monterey at Woodlawn (NB),48.428498995461794,-123.31391299984901,100669,0,,Monterey at Woodlawn (NB)
100670,Burnside Rd W at Tillicum (NB),48.4551579951632,-123.393512000273,100670,0,,Burnside at Tillicum (NB)
100671,Tillicum Mall Bay 1,48.454287995278804,-123.39638099944301,100671,0,,Tillicum Mall Bay 1
100673,Cadboro Bay at Eastdowne (EB),48.433455995530295,-123.31589800010902,100673,0,,Cadboro Bay at Eastdowne (EB)
100674,Monterey at Woodlawn (SB),48.428484227361295,-123.31411389607601,100674,0,,Monterey at Woodlawn (SB)
100675,Saanich at Swan (SB),48.4585719955761,-123.36885100007501,100675,0,,Saanich at Swan (SB)
100676,Cedar Hill at Oakcrest (NB),48.4529699957049,-123.340114999703,100676,0,,Cedar Hill at Oakcrest (NB)
100677,Cedar Hill at Oakcrest (SB),48.453144995444596,-123.34023700026601,100677,0,,Cedar Hill at Oakcrest (SB)
100678,Richmond at Watson (SB),48.44553718280469,-123.326752608052,100678,0,,Richmond at Watson (SB)
100679,Vernon at Ravine (WB),48.45894199518779,-123.376478999795,100679,0,,Vernon at Ravine (WB)
100680,Lansdowne at Frechette (WB),48.446207995575804,-123.327560999427,100680,0,,Lansdowne at Frechette (WB)
100681,Foul Bay at Neil (SB),48.441703995397795,-123.32206800064701,100681,0,,Foul Bay at Neil (SB)
100682,Maplewood at Astoria (SB),48.456596995757096,-123.35097099999501,100682,0,,Maplewood at Astoria (SB)
100683,Craigflower at Garthland (WB),48.446592995546496,-123.41219000035301,100683,0,,Craigflower at Garthland (WB)
100684,Carey at Harriet (NB),48.458329901482,-123.37924619989401,100684,0,,Carey at Harriet (NB)
100685,Shelbourne at McRae (SB),48.450073995402896,-123.33324799978,100685,0,,Shelbourne at McRae (SB)
100686,Oak Bay at Oliver (EB),48.4263589955594,-123.312303999768,100686,0,,Oak Bay at Oliver (EB)
100687,Craigflower at Garthland (EB),48.4465259955977,-123.412361000408,100687,0,,Craigflower at Garthland (EB)
100688,Maplewood at Pike (NB),48.4570599956076,-123.35084200003601,100688,0,,Maplewood at Pike (NB)
100689,Foul Bay at Neil (NB),48.442215995971296,-123.321810999394,100689,0,,Foul Bay at Neil (NB)
100690,Windsor at St Patrick (EB),48.4219419951297,-123.311372999757,100690,0,,Windsor at St Patrick (EB)
100691,Admirals at Coles (EB),48.4380889953714,-123.422265000139,100691,0,,Admirals at Coles (EB)
100692,Admirals at Coles (WB),48.4382129957497,-123.42222599998901,100692,0,,Admirals at Coles (WB)
100693,Esquimalt at Lyall (EB),48.4284139958503,-123.42809599998401,100693,0,,Esquimalt at Lyall (EB)
100694,Central at St Patrick (WB),48.416656995154895,-123.31155699976101,100694,0,,Central at St Patrick (WB)
100695,Gorge Rd W at Dysart (EB),48.450158995811,-123.40910799986901,100695,0,,Gorge at Dysart (EB)
100696,Vernon at Carey (EB),48.458863995120204,-123.379449999692,100696,0,,Vernon at Carey (EB)
100697,Shelbourne at McRae (NB),48.450877995149,-123.33304200047301,100697,0,,Shelbourne at McRae (NB)
100698,Lyall at Moresby (WB),48.42763599530719,-123.428138999818,100698,0,,Lyall at Moresby (WB)
100699,Gorge Rd W at Heath (WB),48.450171995393895,-123.40872400048401,100699,0,,Gorge at Heath (WB)
100700,Obed 500 block (EB),48.452829995853,-123.403681000027,100700,0,,Obed 500 block (EB)
100701,Oak Bay at York (WB),48.4264689952247,-123.311393000412,100701,0,,Oak Bay at York (WB)
100702,Foul Bay at Forrester (SB),48.4433329951967,-123.321958000412,100702,0,,Foul Bay at Forrester (SB)
100703,Parklands at Cunningham (EB),48.4415289951925,-123.42033899980301,100703,0,,Parklands at Cunningham (EB)
100704,Obed 500 block (WB),48.4528319955934,-123.403357999934,100704,0,,Obed 500 block (WB)
100706,Kingsmill at Alexander (WB),48.4426539953437,-123.419699000636,100706,0,,Kingsmill at Alexander (WB)
100707,Cedar Hill at Derby (SB),48.454680995094996,-123.339820000051,100707,0,,Cedar Hill at Derby (SB)
100708,St Ann at Cranmore (SB),48.4310479953796,-123.312176999917,100708,0,,St Ann at Cranmore (SB)
100709,Trans-Canada at Tillicum (WB),48.458020616608295,-123.38949235174901,100709,0,,Trans-Canada at Tillicum (WB)
100710,Trans-Canada at Tillicum (EB),48.4578909955196,-123.389888999961,100710,0,,Trans-Canada at Tillicum (EB)
100711,Cedar Hill at Derby (NB),48.4550379955193,-123.339516000116,100711,0,,Cedar Hill at Derby (NB)
100712,Richmond at Argyle (NB),48.4474079951649,-123.32612400049901,100712,0,,Richmond at Argyle (NB)
100713,Quadra at Rock (SB),48.4599529959247,-123.360540000034,100713,0,,Quadra at Rock (SB)
100714,Newport at St David (EB),48.425943995388195,-123.309949000663,100714,0,,Newport at St David (EB)
100715,Windsor at Transit (EB),48.4219269950999,-123.30941300049001,100715,0,,Windsor at Transit (EB)
100716,Burnside Rd W 350 block (NB),48.4568929953412,-123.39458700013101,100716,0,,Burnside 350 block (NB)
100717,Foul Bay at Cochrane (NB),48.4445759955045,-123.32174600040601,100717,0,,Foul Bay at Cochrane (NB)
100718,Cadboro Bay at Dalhousie (SB),48.4345299952031,-123.31315400007,100718,0,,Cadboro Bay at Dalhousie (SB)
100719,Richmond at Argyle (SB),48.4472139957971,-123.326378999887,100719,0,,Richmond at Argyle (SB)
100720,St Ann at Cranmore (NB),48.4315179957159,-123.31166800001101,100720,0,,St Ann at Cranmore (NB)
100721,Central at Transit (WB),48.4166299958589,-123.30922099938,100721,0,,Central at Transit (WB)
100722,Saanich at Pendene (SB),48.4607139952999,-123.369084000068,100722,0,,Saanich at Pendene (SB)
100723,Kingsmill at Parklands (SB),48.441732995358194,-123.422090000221,100723,0,,Kingsmill at Parklands (SB)
100724,Saanich at Pendene (NB),48.461060995160494,-123.369003000341,100724,0,,Saanich at Pendene (NB)
100725,Foul Bay at Watson (SB),48.4454549958527,-123.32187700008501,100725,0,,Foul Bay at Watson (SB)
100726,Carey at Huxley (SB),48.4596289953184,-123.381194000383,100726,0,,Carey at Huxley (SB)
100727,Shelbourne at Knight (SB),48.452924995792,-123.333192000624,100727,0,,Shelbourne at Knight (SB)
100728,Parklands at McAdam (EB),48.4405419958948,-123.42354000012901,100728,0,,Parklands at McAdam (EB)
100729,Carey at Huxley (NB),48.460252995675695,-123.381738999342,100729,0,,Carey at Huxley (NB)
100731,Shelbourne at Knight (NB),48.4530869955988,-123.33300199971801,100731,0,,Shelbourne at Knight (NB)
100732,Blenkinsop at Tattersall (SB),48.4590889953651,-123.35099900057001,100732,0,,Blenkinsop at Tattersall (SB)
100733,Admirals at Parklands (SB),48.439325995418194,-123.42468499986302,100733,0,,Admirals at Parklands (SB)
100734,Newport at Beresford (NB),48.425422995498195,-123.3088560002,100734,0,,Newport at Beresford (NB)
100735,Obed at Dysart (WB),48.4539839956173,-123.405590999477,100735,0,,Obed at Dysart (WB)
100736,Blenkinsop at Tattersall (NB),48.459215995538,-123.35080599974701,100736,0,,Blenkinsop at Tattersall (NB)
100737,Cadboro Bay at Woodhouse (NB),48.4358699956129,-123.31287899932902,100737,0,,Cadboro Bay at Woodhouse (NB)
100738,Gorge Rd W at Austin (EB),48.450529995937096,-123.4118770003,100738,0,,Gorge at Austin (EB)
100739,Cadboro Bay at Woodhouse (SB),48.4366139955336,-123.31302999964001,100739,0,,Cadboro Bay at Woodhouse (SB)
100740,Gorge Rd W at Austin (WB),48.4505539959035,-123.41223700005501,100740,0,,Gorge at Austin (WB)
100741,Uvic Exchange Bay M,48.465931069133795,-123.308428080091,100741,0,800001,Uvic Exchange Bay M
100742,Newport at Transit (SB),48.4246139954091,-123.308033000568,100742,0,,Newport at Transit (SB)
100743,Burnside Rd W at Trans-Canada (SB),48.45820799576659,-123.394938000189,100743,0,,Burnside at Trans-Canada (SB)
100744,Cowper at Dysart (EB),48.453574995621295,-123.40669200023301,100744,0,,Cowper at Dysart (EB)
100745,St Ann at Bowker (NB),48.4329809957817,-123.31071499950701,100745,0,,St Ann at Bowker (NB)
100746,Quadra at Rock (NB),48.4604599951993,-123.36046099956802,100746,0,,Quadra at Rock (NB)
100747,Cadboro Bay at Kinross (NB),48.43726399577349,-123.312785000367,100747,0,,Cadboro Bay at Kinross (NB)
100748,Bowker at Lulie (WB),48.4330699952247,-123.31011800031901,100748,0,,Bowker at Lulie (WB)
100749,Carey at Seaton (SB),48.461217995283796,-123.38325100032,100749,0,,Carey at Seaton (SB)
100750,Richmond at Ernest (SB),48.4500015402964,-123.325620957533,100750,0,,Richmond at Ernest (SB)
100751,Richmond at Ernest (NB),48.44979599525809,-123.32535200018302,100751,0,,Richmond at Ernest (NB)
100752,Foul Bay at Camosun College Main Entrance (SB),48.4474569958931,-123.32136900045501,100752,0,,Foul Bay at Camosun College Main Entrance (SB)
100753,Cedar Hill at Rowan (SB),48.4571699958712,-123.339190000298,100753,0,,Cedar Hill at Rowan (SB)
100754,Craigflower at Aral (NB),48.4496359951326,-123.420417000477,100754,0,,Craigflower at Aral (NB)
100755,Craigflower at Dellwood (EB),48.4478159959516,-123.41566399952401,100755,0,,Craigflower at Dellwood (EB)
100756,Cadboro Bay at Estevan (NB),48.4385089953562,-123.312637999941,100756,0,,Cadboro Bay at Estevan (NB)
100757,Newport at Windsor (NB),48.4238369954946,-123.306686000399,100757,0,,Newport at Windsor (NB)
100758,Cadboro Bay at Pacific (SB),48.4388049956006,-123.312805999705,100758,0,,Cadboro Bay at Pacific (SB)
100759,Saanich at Lodge (SB),48.46275729300179,-123.36808780490401,100759,0,,Saanich at Lodge (SB)
100760,Saanich at Lodge (NB),48.4638882315061,-123.367606168093,100760,0,,Saanich at Lodge (NB)
100761,Shelbourne at Derby (NB),48.4547479954069,-123.33295799936901,100761,0,,Shelbourne at Derby (NB)
100762,Admirals at Luscombe (SB),48.4404189955464,-123.42617100028801,100762,0,,Admirals at Luscombe (SB)
100763,Foul Bay at Camosun College Main Entrance (NB),48.4479949958544,-123.32034099943401,100763,0,,Foul Bay at Camosun College Main Entrance (NB)
100764,Central at Byng (WB),48.416545995633896,-123.30631699966901,100764,0,,Central at Byng (WB)
100765,Newport at Windsor (SB),48.4232939954921,-123.306228000096,100765,0,,Newport at Windsor (SB)
100766,Carey at Seaton (NB),48.4617039954337,-123.383605000383,100766,0,,Carey at Seaton (NB)
100767,Westhills Exchange Bay B,48.446179359693,-123.533090607067,100767,0,,Westhills Exchange Bay B
100768,Cedar Hill at Rowan (NB),48.4576009952893,-123.33887199954201,100768,0,,Cedar Hill at Rowan (NB)
100769,Windsor at Newport (EB),48.4237499951889,-123.30604800040301,100769,0,,Windsor at Newport (EB)
100770,Gorge Rd W at Wyndeatt (EB),48.45090199534779,-123.414403999892,100770,0,,Gorge at Wyndeatt (EB)
100771,Quadra at Lodge (SB),48.4624699952848,-123.35997599994501,100771,0,,Quadra at Lodge (SB)
100772,Cowper at Austin (WB),48.454558995732,-123.40884100021199,100772,0,,Cowper at Austin (WB)
100773,Cadboro Bay at Harlow (SB),48.4400419957705,-123.312674999441,100773,0,,Cadboro Bay at Harlow (SB)
100774,Cowper at Austin (EB),48.4544069953782,-123.408869999708,100774,0,,Cowper at Austin (EB)
100775,Richmond at Woodley (SB),48.452097716282495,-123.326382494184,100775,0,,Richmond at Woodley (SB)
100776,Admirals at Caroline (NB),48.441036995556296,-123.42673000052301,100776,0,,Admirals at Caroline (NB)
100777,Cadboro Bay at Harlow (NB),48.44000773683369,-123.31247619798201,100777,0,,Cadboro Bay at Harlow (NB)
100778,Richmond at Woodley (NB),48.4522579954891,-123.326233999907,100778,0,,Richmond at Woodley (NB)
100779,Gorge Rd W at Colquitz (WB),48.4514569953831,-123.41519999941,100779,0,,Gorge at Colquitz (WB)
100780,Carey at Diamond (SB),48.462388995317895,-123.38477600003401,100780,0,,Carey at Diamond (SB)
100781,Shelbourne at Cedar (SB),48.4558419954133,-123.333128999722,100781,0,,Shelbourne at Cedar (SB)
100782,Quadra at Lodge (NB),48.463087995883,-123.359492999639,100782,0,,Quadra at Lodge (NB)
100783,Beach at Bowker (SB),48.4321669952465,-123.30684200024501,100783,0,,Beach at Bowker (SB)
100784,Richmond at Knight (SB),48.4531469957182,-123.326756999752,100784,0,,Richmond at Knight (SB)
100785,Carey at Diamond (NB),48.4628039952559,-123.385011000345,100785,0,,Carey at Diamond (NB)
100786,Central at Newport (WB),48.4164889958398,-123.30424300037001,100786,0,,Central at Newport (WB)
100787,Beach at Bowker (NB),48.4323849957819,-123.30648199997901,100787,0,,Beach at Bowker (NB)
100788,Newport at Orchard (SB),48.421620995940295,-123.30399400006701,100788,0,,Newport at Orchard (SB)
100789,Blenkinsop at Judge (SB),48.46214855233,-123.35023868872901,100789,0,,Blenkinsop at Judge (SB)
100790,Blenkinsop at Judge (NB),48.4622670626491,-123.35006271626901,100790,0,,Blenkinsop at Judge (NB)
100791,Newport 840 block (SB),48.4182909951257,-123.30379899935001,100791,0,,Newport 840 block (SB)
100792,Cadboro Bay at Neil (NB),48.442154995473096,-123.312212999546,100792,0,,Cadboro Bay at Neil (NB)
100793,Richmond at Mayfair (NB),48.453898995450395,-123.32698500042501,100793,0,,Richmond at Mayfair (NB)
100794,Nottingham at Thompson (WB),48.441323995724495,-123.31188200022801,100794,0,,Nottingham at Thompson (WB)
100795,Craigflower at Aral (SB),48.449155995392594,-123.420050999498,100795,0,,Craigflower at Aral (SB)
100796,Newport at Margate (SB),48.4204139953484,-123.303281999712,100796,0,,Newport at Margate (SB)
100797,Interurban at Dumeresq (NB),48.4623519953801,-123.395343000539,100797,0,,Interurban at Dumeresq (NB)
100798,Shelbourne at Rowan (NB),48.4572099951368,-123.33291699987501,100798,0,,Shelbourne at Rowan (NB)
100799,Craigflower at Rankin (WB),48.448378995294696,-123.41738600031701,100799,0,,Craigflower at Rankin (WB)
100800,Oak Bay Marina,48.4236749956024,-123.302916999646,100800,0,,Oak Bay Marina
100801,Beach at Dalhousie (SB),48.433578995201096,-123.305852999967,100801,0,,Beach at Dalhousie (SB)
100802,Musgrave at Thompson (SB),48.438118995542396,-123.30809199935801,100802,0,,Musgrave at Thompson (SB)
100803,Cowper at Colquitz (WB),48.4556319952509,-123.41129099968201,100803,0,,Cowper at Colquitz (WB)
100804,Gorge Rd W at Inlet (EB),48.4522249953322,-123.41760499949301,100804,0,,Gorge at Inlet (EB)
100805,Burnside Rd W at Admirals (NB),48.4603469951598,-123.399633000465,100805,0,,Burnside at Admirals (NB)
100806,Carey at Kent (SB),48.4636705701921,-123.386417595405,100806,0,,Carey at Kent (SB)
100807,Thompson at Musgrave (NB),48.438130995814504,-123.308459999483,100807,0,,Thompson at Musgrave (NB)
100808,Mayhew at Dufferin (EB),48.43983599530401,-123.309340000123,100808,0,,Mayhew at Dufferin (EB)
100809,Cowper at Colquitz (EB),48.455603995659594,-123.411914000363,100809,0,,Cowper at Colquitz (EB)
100810,Burnside Rd W at Rolston (SB),48.4606229754193,-123.40026600611101,100810,0,,Burnside at Rolston (SB)
100811,Shelbourne at Pear (SB),48.4582299952057,-123.333106999673,100811,0,,Shelbourne at Pear (SB)
100812,Gorge Rd W at Rockwell (WB),48.4524509957675,-123.41779900038101,100812,0,,Gorge at Rockwell (WB)
100813,Cedar Hill at Church (SB),48.460214995258504,-123.33829700007401,100813,0,,Cedar Hill at Church (SB)
100814,Beach at Dalhousie (NB),48.4343769950973,-123.304983000153,100814,0,,Beach at Dalhousie (NB)
100815,Estevan at Dunlevy (EB),48.4371749951478,-123.30688500030101,100815,0,,Estevan at Dunlevy (EB)
100816,Cedar Hill at Church (NB),48.460163995974796,-123.33811600017701,100816,0,,Cedar Hill at Church (NB)
100817,Trans-Canada at McKenzie (WB),48.459510995684795,-123.40320000009801,100817,0,,Trans-Canada at McKenzie (WB)
100818,Westhills Exchange Bay A,48.44628282277,-123.533298576413,100818,0,,Westhills Exchange Bay A
100819,Admirals at Seenupin (NB),48.4443939959732,-123.427875000171,100819,0,,Admirals at Seenupin (NB)
100820,Richmond at Cedar (SB),48.4560649954551,-123.328287000615,100820,0,,Richmond at Cedar (SB)
100821,Estevan at Dunlevy (WB),48.437329995551096,-123.306950000134,100821,0,,Estevan at Dunlevy (WB)
100822,Richmond at Cedar (NB),48.456275995432,-123.328189000411,100822,0,,Richmond at Cedar (NB)
100823,Admirals at Thomas (SB),48.443656995433095,-123.428535000058,100823,0,,Admirals at Thomas (SB)
100824,Nottingham at Burdick (WB),48.442107995803006,-123.31029899979401,100824,0,,Nottingham at Burdick (WB)
100825,Trans-Canada at McKenzie (EB),48.45935299595509,-123.40377300026,100825,0,,Trans-Canada at McKenzie (EB)
100826,Foul Bay at University (WB),48.4497009955966,-123.31795799946102,100826,0,,Foul Bay at University (WB)
100827,Foul Bay at University (EB),48.4495379954453,-123.31800399975201,100827,0,,Foul Bay at University (EB)
100828,Quadra at Hulford (SB),48.465687995825796,-123.36118399982301,100828,0,,Quadra at Hulford (SB)
100829,Shelbourne at Pear (NB),48.458813995943004,-123.332870999761,100829,0,,Shelbourne at Pear (NB)
100830,Admirals at Cemetery (NB),48.4471009953523,-123.426296000516,100830,0,,Admirals at Cemetery (NB)
100831,Saanich at Greenridge (SB),48.4661034182948,-123.368666604816,100831,0,,Saanich at Greenridge (SB)
100832,Admirals at Hallowell (SB),48.447298156623695,-123.426558836705,100832,0,,Admirals at Hallowell (SB)
100833,Richmond at Donnelly (SB),48.45735399568,-123.328968000516,100833,0,,Richmond at Donnelly (SB)
100834,Glanford at Jolly (SB),48.4662659954404,-123.38789799958002,100834,0,,Glanford at Jolly (SB)
100835,Blenkinsop at Union (SB),48.4645859951845,-123.350245999476,100835,0,,Blenkinsop at Union (SB)
100836,Saanich at Greenridge (NB),48.4665019956262,-123.36886900002901,100836,0,,Saanich at Greenridge (NB)
